SA Professional Approach,SA Attitude And Friendliness,SA Product Knowledge,On The Promised Time,Completed First Time,SA Explained The Work ,Cleaned Properly ,NPS,Service Advisor,PLANT
8,8,10,9,5,8,9,9,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,8,8,8,8,8,,KALANA SILVA,Tissamaharama Branch
8,8,8,8,8,8,8,8,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,7,7,9,9,8,9,PRADEEP PRIYANKARA,Embilipitiya Branch
8,8,8,8,8,8,8,9,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,8,6,8,8,8,8,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
8,8,8,8,8,8,8,9,UMESH SABARAGAMUWA,Jaffna Branch
8,8,8,8,9,8,8,8,JANAKA HERATH,Kurunegala Regional Centere
9,9,9,5,7,9,9,6,JENISTAN NEJUID,Vavuniya Branch
9,9,8,5,8,8,9,5,CHANDRAKUMARA KODIPPILI,Siyambalape Service Complex
8,8,8,10,10,6,8,8,KALINDU BALASINGHE,Matara Branch
8,8,9,6,9,9,9,9,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,0,10,8,8,8,KALPAJITH WIJETHUNGA,Mathugama Branch
8,8,10,5,9,9,10,5,KAPILA KARUNARATHNA,Anuradhapura Branch
8,8,6,10,10,8,8,10,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,9,8,8,9,8,9,KALANA SILVA,Tissamaharama Branch
9,9,8,8,9,9,8,7,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,7,9,9,9,7,9,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,10,7,7,10,8,7,Samith Wickramasinghe,Siyambalape Service Complex
8,8,8,9,9,9,8,8,Deepal Kariyawasam,Siyambalape Service Complex
10,10,8,8,8,8,8,8,KALANA SILVA,Tissamaharama Branch
10,10,8,8,8,8,8,8,Thuraisingam Prakash,Batticoloa Branch
10,10,10,10,10,10,0,10,UMESH SABARAGAMUWA,Rathmalana Branch
10,10,10,10,8,10,10,5,KAVINGA KITHULGODA,Rathmalana Branch
10,10,8,8,9,8,8,5,ADEESHA PALIHAWADANA,Siyambalape Service Complex
8,8,8,9,8,8,10,9,KALANA SILVA,Tissamaharama Branch
9,9,8,8,8,9,9,8,KAVINGA KITHULGODA,Rathmalana Branch
9,9,9,9,8,8,8,9,Deepal Kariyawasam,Siyambalape Service Complex
9,9,9,7,9,9,9,8,ASIRI HERATH,Balagolla Branch
10,10,8,9,8,8,7,9,SUTHARSAN SUTHARSAN,Jaffna Branch
6,6,10,10,10,10,10,8,KALINDU BALASINGHE,Matara Branch
8,8,9,9,9,9,9,9,KALINDU BALASINGHE,Matara Branch
8,8,8,10,10,8,8,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
8,8,9,7,9,10,10,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,8,9,8,10,9,5,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,10,10,10,0,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,10,10,10,0,9,CHAMILA GUNATILAKE,Siyambalape Service Complex
8,8,10,10,10,9,8,9,Thuraisingam Prakash,Batticoloa Branch
8,9,9,9,9,9,9,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,8,Lakmal Perera,Kuruwita Branch
9,9,9,9,8,9,9,9,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,9,NUWAN GNANARATHNA,Anuradhapura Branch
7,10,10,10,8,9,9,8,KAPILA KARUNARATHNA,Anuradhapura Branch
8,8,10,10,10,9,8,8,CHAMILA GUNATILAKE,Siyambalape Service Complex
8,8,8,10,10,8,10,8,KALANA SILVA,Tissamaharama Branch
8,8,10,9,10,9,9,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,,UMESH SABARAGAMUWA,Rathmalana Branch
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,8,9,10,9,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,8,9,9,10,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,8,UMESH SABARAGAMUWA,Rathmalana Branch
9,9,9,9,9,9,9,9,Samith Wickramasinghe,Puttlam Branch
9,9,9,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,8,10,9,10,8,8,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,Deepal Kariyawasam,Siyambalape Service Complex
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,9,CHIRAN MEDAGEDARA,Mahiyangana Branch
9,9,9,9,9,9,9,,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,Rangana Srikantha,Siyambalape Service Complex
9,9,9,9,9,9,9,9,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,9,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,9,9,9,9,,Lakmal Perera,Kuruwita Branch
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,9,CHAMILA GUNATILAKE,Siyambalape Service Complex
9,9,9,9,9,9,9,9,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,9,KALINDU BALASINGHE,Matara Branch
9,9,9,9,9,9,9,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,9,KALPAJITH WIJETHUNGA,Mathugama Branch
9,9,9,9,9,9,9,,KALINDU BALASINGHE,Matara Branch
9,9,9,9,9,9,9,5,Lakmal Perera,Kuruwita Branch
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,,Thuraisingam Prakash,Batticoloa Branch
9,9,9,9,9,9,9,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,,CHIRAN MEDAGEDARA,Mahiyangana Branch
9,9,9,9,9,9,9,,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,9,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,8,8,8,8,8,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,8,9,9,8,9,KALANA SILVA,Tissamaharama Branch
10,10,10,8,9,9,8,9,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,10,9,9,8,9,10,KALINDU BALASINGHE,Matara Branch
9,9,9,10,9,9,9,9,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,9,9,9,9,10,KAVINGA KITHULGODA,Rathmalana Branch
10,9,9,9,9,9,9,9,Lakmal Perera,Kuruwita Branch
7,7,10,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
8,8,10,10,10,8,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,9,8,9,10,9,9,UMESH SABARAGAMUWA,Rathmalana Branch
8,8,9,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
8,8,9,10,10,10,10,9,KALANA SILVA,Tissamaharama Branch
10,10,10,9,9,9,9,9,KALINDU BALASINGHE,Matara Branch
10,10,8,10,8,10,9,10,Lakmal Perera,Kuruwita Branch
10,10,5,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,5,10,10,10,10,8,KALPAJITH WIJETHUNGA,Mathugama Branch
10,10,9,9,9,9,9,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
8,8,10,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,8,10,10,10,8,KALINDU BALASINGHE,Matara Branch
10,10,10,8,8,10,10,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,9,9,9,9,9,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,9,9,10,UMESH SABARAGAMUWA,Rathmalana Branch
10,10,10,8,10,10,10,9,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,8,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,8,10,10,10,10,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,9,10,10,10,9,10,KALANA SILVA,Tissamaharama Branch
10,10,10,10,10,9,9,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,8,10,10,10,10,CHIRAN MEDAGEDARA,Mahiyangana Branch
10,10,10,8,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,9,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,9,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,9,10,10,10,10,10,ASIRI HERATH,Balagolla Branch
10,10,10,10,10,10,9,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,9,9,UMESH SABARAGAMUWA,Rathmalana Branch
10,10,10,10,10,10,10,10,Lakmal Perera,Kuruwita Branch
10,10,10,10,10,10,10,10,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,10,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,10,10,10,10,10,Thuraisingam Prakash,Batticoloa Branch
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,JENISTAN NEJUID,Vavuniya Branch
10,10,10,10,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,10,10,10,10,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,10,10,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Chathuranga de silva,Siyambalape Service Complex
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,10,10,10,10,10,UMESH SABARAGAMUWA,Rathmalana Branch
10,10,10,10,10,10,10,10,Deepal Kariyawasam,Siyambalape Service Complex
10,10,10,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,10,10,10,10,10,Deepal Kariyawasam,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Chathuranga de silva,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Thuraisingam Prakash,Batticoloa Branch
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,10,10,10,ASIRI HERATH,Balagolla Branch
10,10,10,10,10,10,10,10,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
10,10,10,10,10,10,10,10,ASIRI HERATH,Balagolla Branch
10,10,10,10,10,10,10,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Lakmal Perera,Kuruwita Branch
10,10,10,10,10,10,10,10,KALINDU BALASINGHE,Matara Branch
10,10,10,10,10,10,10,10,CHIRAN MEDAGEDARA,Mahiyangana Branch
10,10,10,10,10,10,10,7,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,10,10,10,10,10,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,10,10,10,10,8,Lahiru Sandeep,Matara Branch
10,10,10,10,10,10,10,10,Chathuranga de silva,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Lakmal Perera,Kuruwita Branch
10,10,10,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,10,10,10,10,10,Lakmal Perera,Kuruwita Branch
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
10,10,10,10,10,10,10,10,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,10,10,10,10,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,10,10,10,10,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,10,10,10,10,10,NUWAN GNANARATHNA,Anuradhapura Branch
10,10,10,10,10,10,10,10,ASIRI HERATH,Balagolla Branch
10,10,10,10,10,10,10,10,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,10,10,10,10,10,10,Thuraisingam Prakash,Batticoloa Branch
0,0,0,0,0,0,0,0,SANDALI PEIRIS,Anuradhapura Branch
7,7,8,3,3,0,0,0,UMESH SABARAGAMUWA,Rathmalana Branch
3,3,3,8,9,3,3,7,ADEESHA PALIHAWADANA,Siyambalape Service Complex
6,6,10,0,10,0,0,5,KALANA SILVA,Tissamaharama Branch
0,0,0,5,5,10,10,7,SUTHARSAN SUTHARSAN,Jaffna Branch
5,5,5,5,5,5,5,,NUWAN GNANARATHNA,Anuradhapura Branch
4,4,5,7,8,8,2,5,SUTHARSAN SUTHARSAN,Jaffna Branch
5,5,5,6,6,6,6,8,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,0,0,1,10,10,0,ASIRI HERATH,Balagolla Branch
3,4,7,5,8,4,8,10,SUTHARSAN SUTHARSAN,Jaffna Branch
5,5,10,3,7,6,5,10,Lakmal Perera,Kuruwita Branch
6,6,3,9,1,8,10,5,JANAKA HERATH,Kurunegala Regional Centere
8,8,6,7,5,3,5,5,JENISTAN NEJUID,Vavuniya Branch
5,5,6,4,6,8,6,8,UMESH SABARAGAMUWA,Rathmalana Branch
6,6,8,8,8,5,0,8,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,5,7,3,3,6,7,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,8,2,4,5,4,4,Lahiru Sandeep,Matara Branch
10,10,10,0,0,10,10,0,Lahiru Sandeep,Matara Branch
5,5,5,8,8,5,6,7,Chathuranga de silva,Siyambalape Service Complex
8,8,8,3,3,7,8,8,Thuraisingam Prakash,Batticoloa Branch
6,6,6,5,8,8,8,6,Deepal Kariyawasam,Siyambalape Service Complex
6,6,6,0,10,6,10,6,CHAMILA GUNATILAKE,Siyambalape Service Complex
7,7,8,3,8,7,8,7,KAVINGA KITHULGODA,Rathmalana Branch
8,8,5,6,6,5,8,8,KALANA SILVA,Tissamaharama Branch
8,8,8,7,5,6,8,5,Samith Wickramasinghe,Siyambalape Service Complex
10,10,10,0,0,10,10,5,Lahiru Sandeep,Matara Branch
5,5,8,10,10,10,0,5,KAPILA KARUNARATHNA,Anuradhapura Branch
6,6,8,5,8,8,7,7,ADEESHA PALIHAWADANA,Siyambalape Service Complex
8,8,6,8,8,10,0,5,Samith Wickramasinghe,Siyambalape Service Complex
8,8,7,5,7,7,7,7,JANAKA HERATH,Kurunegala Regional Centere
8,10,8,6,6,7,4,7,Rangana Srikantha,Siyambalape Service Complex
10,10,8,8,5,0,8,5,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,0,5,10,5,7,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,7,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,5,8,8,7,6,7,Deepal Kariyawasam,Siyambalape Service Complex
8,8,10,8,6,4,8,6,Chathuranga de silva,Siyambalape Service Complex
8,8,7,8,6,9,7,7,ASIRI HERATH,Balagolla Branch
8,8,8,6,7,8,8,7,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
8,8,8,4,8,8,8,8,Samith Wickramasinghe,Siyambalape Service Complex
8,8,7,8,6,8,7,8,ASIRI HERATH,Balagolla Branch
8,8,8,4,8,8,9,7,ASIRI HERATH,Balagolla Branch
10,10,10,8,5,5,5,4,UMESH SABARAGAMUWA,Rathmalana Branch
7,7,8,10,5,8,10,6,Lakmal Perera,Kuruwita Branch
7,7,8,7,7,7,10,8,Lakmal Perera,Kuruwita Branch
8,8,8,8,8,6,7,7,CHIRAN MEDAGEDARA,Mahiyangana Branch
8,8,8,5,8,8,8,8,Samith Wickramasinghe,Siyambalape Service Complex
5,8,8,5,10,10,8,8,KAPILA KARUNARATHNA,Anuradhapura Branch
8,8,9,8,8,8,7,8,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
5,5,10,10,10,10,5,8,SUTHARSAN SUTHARSAN,Jaffna Branch
7,7,7,8,9,7,9,5,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
7,7,5,9,9,9,9,,RAJITHA WANNIARACHCHI,Siyambalape Service Complex
8,8,8,8,7,8,8,8,UMESH SABARAGAMUWA,Rathmalana Branch
10,10,10,8,5,9,4,8,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,5,8,5,8,10,10,Lahiru Sandeep,Matara Branch
8,8,7,8,8,8,8,9,Samith Wickramasinghe,Siyambalape Service Complex
8,8,8,9,8,6,7,10,Lahiru Sandeep,Matara Branch
8,8,8,8,8,8,8,,KALANA SILVA,Tissamaharama Branch
8,8,8,8,10,8,5,8,ASIRI HERATH,Balagolla Branch
8,8,8,8,8,8,8,10,KALANA SILVA,Tissamaharama Branch
9,9,9,8,8,5,8,6,CHAMILA GUNATILAKE,Siyambalape Service Complex
10,10,3,10,3,10,10,10,KALINDU BALASINGHE,Matara Branch
7,7,8,8,8,10,7,10,Lakmal Perera,Kuruwita Branch
7,7,10,7,8,10,8,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
7,8,9,9,9,9,5,10,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,8,9,7,8,8,7,KALANA SILVA,Tissamaharama Branch
9,9,7,7,9,8,7,10,KALANA SILVA,Tissamaharama Branch
7,10,8,7,7,10,9,7,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,8,6,9,9,9,7,UMESH SABARAGAMUWA,Rathmalana Branch
8,8,8,8,8,8,10,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
8,8,7,9,9,8,9,9,CHALANA JAYATHILAKE,Anuradhapura Branch
10,10,9,10,9,9,0,10,Samith Wickramasinghe,Siyambalape Service Complex
8,8,8,9,9,8,8,9,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,8,8,8,10,8,10,ASIRI HERATH,Balagolla Branch
10,10,9,4,9,8,9,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
5,5,10,8,10,10,10,5,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
7,7,10,9,7,9,9,9,ADEESHA PALIHAWADANA,Siyambalape Service Complex
7,10,9,9,9,9,7,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,7,10,8,9,8,8,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,8,8,8,8,8,5,PRADEEP PRIYANKARA,Embilipitiya Branch
10,10,10,0,10,10,10,8,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
8,8,,9,9,9,9,8,CHAMILA GUNATILAKE,Siyambalape Service Complex
9,9,9,8,8,8,9,9,JANAKA HERATH,Kurunegala Regional Centere
9,9,9,9,8,8,8,10,SUTHARSAN SUTHARSAN,Jaffna Branch
10,10,5,6,8,10,10,8,JANAKA HERATH,Kurunegala Regional Centere
10,10,8,10,6,9,8,9,RANDIKA WIMALAGUNARATHNA,Matara Branch
7,7,9,10,10,8,10,8,KALANA SILVA,Tissamaharama Branch
8,8,8,10,10,10,8,8,Lahiru Sandeep,Matara Branch
8,8,8,10,9,10,9,9,Samith Wickramasinghe,Siyambalape Service Complex
8,8,9,8,10,9,9,9,Lahiru Sandeep,Matara Branch
9,9,9,8,10,9,8,8,SUTHARSAN SUTHARSAN,Jaffna Branch
9,9,9,10,7,9,8,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,10,6,9,9,9,KALANA SILVA,Tissamaharama Branch
10,10,10,10,8,10,4,8,Chathuranga de silva,Siyambalape Service Complex
8,8,10,10,8,7,10,8,SUTHARSAN SUTHARSAN,Jaffna Branch
8,8,9,9,10,10,9,8,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,SANCHITHA PERERA,Puttlam Branch
9,9,9,9,9,9,9,,CHALANA JAYATHILAKE,Anuradhapura Branch
9,9,9,9,9,9,9,,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,9,9,9,9,,CHALANA JAYATHILAKE,Anuradhapura Branch
9,9,9,9,9,9,9,,KALINDU BALASINGHE,Matara Branch
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,KALINDU BALASINGHE,Matara Branch
9,9,9,9,9,9,9,9,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,9,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,9,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,9,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,9,KAVINGA KITHULGODA,Rathmalana Branch
9,9,9,9,9,9,9,9,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,9,UMESH SABARAGAMUWA,Rathmalana Branch
9,9,9,9,9,9,9,9,Chathuranga de silva,Siyambalape Service Complex
9,9,9,9,9,9,9,,KAVINGA KITHULGODA,Rathmalana Branch
9,9,9,9,9,9,9,,KALINDU BALASINGHE,Matara Branch
9,9,9,9,9,9,9,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
9,9,9,9,9,9,9,,KAPILA KARUNARATHNA,Anuradhapura Branch
9,9,9,9,9,9,9,,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,,Lakmal Perera,Kuruwita Branch
9,9,9,9,9,9,9,,CHAMILA GUNATILAKE,Siyambalape Service Complex
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,,ASIRI HERATH,Balagolla Branch
9,9,9,9,9,9,9,,KAVINGA KITHULGODA,Rathmalana Branch
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,CHALANA JAYATHILAKE,Anuradhapura Branch
9,9,9,9,9,9,9,,KALANA SILVA,Tissamaharama Branch
9,9,9,9,9,9,9,,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,9,9,9,9,,Deepal Kariyawasam,Siyambalape Service Complex
9,9,9,9,9,9,9,,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,9,9,9,9,9,,Lahiru Sandeep,Matara Branch
9,9,9,9,9,9,9,,Deepal Kariyawasam,Siyambalape Service Complex
9,9,9,9,9,9,9,,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,5,10,8,10,9,10,SANCHITHA PERERA,Puttlam Branch
10,10,10,8,10,10,6,10,ADEESHA PALIHAWADANA,Siyambalape Service Complex
9,9,10,9,9,9,9,9,Samith Wickramasinghe,Siyambalape Service Complex
10,10,8,10,8,9,9,9,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,8,7,8,10,10,UMESH SABARAGAMUWA,Rathmalana Branch
8,8,8,10,10,10,10,9,BUDDHIKA RAJAPAKSE,Siyambalape Service Complex
9,9,9,10,10,10,8,9,JANAKA HERATH,Kurunegala Regional Centere
10,10,10,6,8,10,10,10,PRADEEP PRIYANKARA,Embilipitiya Branch
10,10,10,10,10,7,10,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,8,8,10,9,10,Deepal Kariyawasam,Siyambalape Service Complex
10,10,10,7,9,10,10,10,Deepal Kariyawasam,Siyambalape Service Complex
10,10,10,9,9,9,8,10,KAVINGA KITHULGODA,Rathmalana Branch
10,10,10,10,7,10,9,,Lahiru Sandeep,Matara Branch
10,10,10,6,10,10,10,8,ADEESHA PALIHAWADANA,Siyambalape Service Complex
10,10,10,10,10,10,10,10,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,10,7,10,10,10,10,Lahiru Sandeep,Matara Branch
10,10,9,10,9,9,9,10,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,10,5,10,10,10,Lakmal Perera,Kuruwita Branch
8,10,10,10,10,10,10,8,LAXMAN WIJAYASIRI,Kurunegala Regional Centere
10,10,10,10,10,6,10,10,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,10,9,8,10,10,10,KAPILA KARUNARATHNA,Anuradhapura Branch
10,10,9,10,10,10,8,10,Rangana Srikantha,Siyambalape Service Complex
10,10,8,10,10,10,10,10,KALANA SILVA,Tissamaharama Branch
9,9,10,10,10,10,10,1,Samith Wickramasinghe,Siyambalape Service Complex
9,9,9,10,10,10,10,9,KALANA SILVA,Tissamaharama Branch
10,10,10,10,9,10,9,9,SUTHARSAN SUTHARSAN,Jaffna Branch
